CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,NMIMPAIR,PSUSTRAT,WEIGHT
201801067031,0,1,3,82,2152,82,2,2,0,19,27.968941776
201801067320,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801067474,0,1,3,75,1230,75,2,2,98,19,29.133297861
201801067481,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801067953,0,1,3,28,440,28,1,2,98,11,30.401689625
201801068392,0,1,4,46,336,46,1,2,98,22,32.839231129
201801068462,0,1,4,46,336,46,1,2,99,22,32.839231129
201801068509,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801068811,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801069051,0,1,4,68,4056,68,1,2,0,23,34.195372111
201801069078,0,1,4,46,336,46,1,2,98,22,32.839231129
201801069263,0,1,4,24,170,24,2,2,0,24,28.682796385
201801069350,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801069432,0,1,4,68,297,68,1,2,0,23,34.195372111
201801069464,0,1,4,68,297,68,1,2,0,23,34.195372111
201801069555,0,1,2,47,2035,47,2,2,0,9,37.16770997
201801069720,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801070647,0,1,3,70,138,70,2,2,9,16,30.234815932
201801071518,0,1,3,12,457,12,1,2,98,12,30.533348976
201801072706,0,1,3,54,526,54,1,2,0,14,47.644614092
201801072940,0,1,4,46,338,46,1,2,98,22,67.142861453
201801073168,0,1,2,47,1838,47,2,2,0,9,39.106826652
201801073174,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801073193,0,1,4,68,285,68,1,2,0,23,34.195372112
201801073337,0,1,3,54,516,54,1,2,0,14,49.839189114
201801073469,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801073492,0,1,3,65,2851,65,1,2,9,13,31.230780603
201801073700,0,1,3,38,573,38,1,2,0,14,29.465141091
201801073761,0,1,3,54,516,54,1,2,0,14,47.644614092
201801073761,0,2,3,54,516,54,1,2,0,14,47.644614092
201801073985,0,1,3,30,3294,30,1,2,0,14,31.164931494
201801074014,0,1,3,82,2152,82,2,2,0,19,27.968941776
201801075395,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801075780,0,1,4,64,307,64,1,2,0,23,35.645192619
201801075804,0,1,4,46,337,46,1,2,98,22,32.839231129
201801075812,0,1,3,52,610,52,2,2,99,18,28.967889695
201801075897,0,1,4,46,337,46,1,2,98,22,32.839231129
201801076006,0,1,4,44,388,44,2,2,98,25,29.541886341
201801076187,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801076225,0,1,4,46,337,46,1,2,0,22,32.839231129
201801076243,0,1,4,46,337,46,1,2,98,22,32.839231129
201801076392,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801076433,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801076659,0,1,1,72,1723,72,1,2,9,1,29.61474897
201801076741,0,1,3,30,3294,30,1,2,0,14,31.164931494
201801077590,0,1,3,59,500,59,1,2,98,10,30.337788331
201801078017,0,1,1,76,2298,76,1,2,9,2,40.289563287
201801078040,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801078284,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801078353,0,1,3,51,1080,51,1,2,0,10,29.856290985
201801079005,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801079205,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801079468,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801079695,0,1,3,78,454,78,1,2,98,10,29.862378551
201801079878,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801080027,0,1,3,12,457,12,1,2,98,12,30.533348976
201801080711,0,1,3,28,432,28,1,2,98,11,30.401689625
201801081004,0,1,4,49,261,49,1,2,0,21,37.402434262
201801081152,0,1,3,40,3076,40,1,2,0,15,30.104847399
201801081803,0,1,3,28,432,28,1,2,98,11,30.401689625
201801082003,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801083058,0,1,3,59,479,59,1,2,98,10,30.337788331
201801083064,0,1,3,28,437,28,1,2,98,11,30.401689624
201801083618,0,1,3,70,138,70,2,2,0,16,30.234815932
201801083620,0,1,3,70,138,70,2,2,0,16,30.234815932
201801083649,0,1,3,70,138,70,2,2,0,16,30.234815932
201801084081,0,1,3,59,505,59,1,2,98,10,30.337788331
201801084275,0,1,4,49,260,49,1,2,0,21,37.402434262
201801084299,0,1,2,25,2092,25,1,2,0,8,77.539562912
201801084329,0,1,4,24,170,24,2,2,0,24,28.682796385
201801084366,0,1,4,24,172,24,2,2,0,24,28.682796385
201801084438,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801084443,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801084530,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801084538,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801084666,0,1,1,57,2582,57,1,2,0,3,31.794775091
201801084969,0,1,4,60,234,60,1,2,0,21,37.526764813
201801084986,0,1,4,60,234,60,1,2,0,21,37.526764813
201801085044,0,1,4,60,234,60,1,2,0,21,37.526764813
201801085106,0,1,4,60,234,60,1,2,0,21,37.526764813
201801085208,0,1,4,44,388,44,2,2,98,25,29.541886341
201801085273,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801085354,0,1,2,25,2091,25,1,2,0,8,66.818434077
201801085393,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801085430,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801085639,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801085888,0,1,4,37,3201,37,2,2,9,24,33.477600049
201801086303,0,1,3,35,2799,35,1,2,98,13,29.692967964
201801086344,0,1,1,72,1736,72,1,2,99,1,31.388232717
201801086351,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801086398,0,1,3,35,2792,35,1,2,0,13,40.277704227
201801086460,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801086463,0,1,3,51,1114,51,1,2,0,10,29.856290986
201801087014,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801087029,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801087432,0,1,3,78,466,78,1,2,98,10,29.862378551
201801088030,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801088282,0,1,3,63,2825,63,2,2,0,16,30.363634905
201801088296,0,1,3,17,1053,17,1,2,9,15,30.026404117
201801088407,0,1,4,41,162,41,1,2,0,22,32.443859191
201801089121,0,1,3,51,1079,51,1,2,9,10,29.856290986
201801089298,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801089613,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801089712,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801090377,0,1,4,56,211,211,1,2,0,20,34.194551568
201801090483,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801090530,0,1,1,76,2330,76,1,2,0,2,31.925903259
201801090573,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801090586,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801090757,0,1,3,63,2907,63,2,2,0,16,30.363634905
201801091067,0,1,3,51,1098,51,1,2,98,10,29.856290986
201801091240,0,1,4,46,362,46,1,2,98,22,32.83923113
201801091330,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801091333,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801091375,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801091388,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801091424,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801091442,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801091459,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801091486,0,1,3,35,2819,35,1,2,0,13,29.692967965
201801091523,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801091739,0,1,4,56,206,206,1,2,0,20,34.194551568
201801091790,0,1,4,56,206,206,1,2,0,20,34.194551568
201801091807,0,1,4,56,206,206,1,2,0,20,34.194551568
201801091814,0,1,4,56,206,206,1,2,0,20,34.194551568
201801092103,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801092187,0,1,3,12,456,12,1,2,98,12,31.939756106
201801092998,0,1,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,2,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,3,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,4,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,5,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,6,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,7,3,28,441,28,1,2,98,11,31.802032349
201801092998,0,8,3,28,441,28,1,2,98,11,31.802032349
201801093023,0,1,3,28,432,28,1,2,98,11,30.401689625
201801093254,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801093278,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801093396,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801093591,0,1,3,38,573,38,1,2,0,14,29.465141091
201801093615,0,1,1,81,3131,81,2,2,98,4,30.389224149
201801093635,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801093757,0,1,2,67,1919,67,1,2,98,8,29.355432268
201801093789,0,1,3,83,2810,83,1,2,98,13,31.61647055
201801093894,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801093894,0,2,3,33,1484,33,1,2,0,11,29.911863378
201801093984,0,1,4,10,329,10,1,2,0,21,37.181173577
201801094068,0,1,4,46,362,46,1,2,98,22,32.83923113
201801094085,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801094175,0,1,4,10,329,10,1,2,0,21,37.181173577
201801094513,0,1,4,41,163,41,1,2,0,22,32.443859191
201801094710,0,1,2,67,1925,67,1,2,9,8,29.355432267
201801094764,0,1,1,66,1750,66,1,9,98,1,180.30987356
201801094788,0,1,4,46,336,46,1,2,98,22,32.839231129
201801095220,0,1,4,64,305,64,1,2,8,23,35.645192619
201801095492,0,1,3,12,457,12,1,2,98,12,30.533348976
201801095861,0,1,3,59,504,59,1,2,98,10,30.337788332
201801096078,0,1,3,28,440,28,1,2,98,11,30.401689625
201801096261,0,1,4,56,214,214,1,2,0,20,34.194551567
201801096902,0,1,1,66,1750,66,1,2,98,1,31.210065828
201801097265,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801097271,0,1,3,17,1053,17,1,2,9,15,30.026404117
201801097325,0,1,4,56,206,206,1,2,0,20,34.194551568
201801097376,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801097408,0,1,1,66,1757,66,1,2,98,1,31.210065828
201801097520,0,1,4,46,362,46,1,2,98,22,32.83923113
201801097536,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801097616,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801097617,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801097634,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801098410,0,1,3,32,2800,32,2,2,0,17,52.757379442
201801098470,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801099224,0,1,3,78,464,78,1,2,98,10,29.86237855
201801100089,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801100201,0,1,3,75,1227,75,2,2,0,19,29.133297861
201801100732,0,1,3,28,437,28,1,2,98,11,31.802032347
201801101351,0,1,3,70,138,70,2,2,0,16,30.234815932
201801101440,0,1,3,70,136,70,2,2,0,16,30.234815932
201801101617,0,1,3,12,457,12,1,2,98,12,30.533348976
201801102312,0,1,2,58,3245,58,1,2,0,6,28.407784373
201801102334,0,1,2,58,3246,58,1,2,0,6,28.40778437
201801102404,0,1,2,58,3246,58,1,2,0,6,28.40778437
201801102506,0,1,2,58,3247,58,1,2,0,6,28.407784371
201801102783,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801102833,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801102863,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801102914,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801102950,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801103040,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801103360,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801103725,0,1,1,50,1635,50,2,2,98,4,30.511115751
201801103730,0,1,1,50,1635,50,2,2,98,4,30.511115751
201801103765,0,1,1,50,1635,50,2,2,0,4,30.511115751
201801103885,0,1,4,41,161,41,1,2,0,22,32.443859191
201801104023,0,1,3,38,573,38,1,2,0,14,29.465141091
201801104100,0,1,4,46,362,46,1,2,98,22,32.83923113
201801104183,0,1,3,55,1088,55,2,2,99,17,159.0668643
201801104496,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801104618,0,1,3,82,2152,82,2,2,9,19,27.968941776
201801104690,0,1,2,77,641,77,2,2,9,9,74.492596591
201801104747,0,1,2,67,1919,67,1,2,98,8,29.355432268
201801104747,0,2,2,67,1919,67,1,2,9,8,29.355432268
201801104857,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801105194,0,1,3,12,455,12,1,2,98,12,30.533348976
201801105454,0,1,4,56,210,210,1,2,0,20,34.194551568
201801105819,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801105933,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801106193,0,1,1,13,1163,13,1,2,0,3,50.347535948
201801106227,0,1,1,31,1708,31,1,2,0,2,31.121813653
201801106279,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801106424,0,1,1,31,1709,31,1,2,99,2,31.121813653
201801107002,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801107660,0,1,3,28,4093,28,1,2,98,11,30.401689624
201801107831,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801107871,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801107898,0,1,2,67,1919,67,1,2,98,8,29.355432268
201801108193,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801108234,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801108333,0,1,3,63,2907,63,2,2,0,16,30.363634905
201801108416,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801108574,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801108860,0,1,3,38,573,38,1,2,0,14,29.465141091
201801108875,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801108935,0,1,4,56,206,206,1,2,0,20,34.194551568
201801108954,0,1,4,56,206,206,1,2,0,20,34.194551568
201801108966,0,1,4,56,206,206,1,2,0,20,34.194551568
201801109120,0,1,3,51,1098,51,1,2,8,10,29.856290986
201801109244,0,1,4,49,262,49,1,2,99,21,37.402434262
201801109251,0,1,4,49,4015,49,1,2,0,21,37.402434262
201801109283,0,1,3,78,454,78,1,2,98,10,29.862378551
201801110131,0,1,3,28,432,28,1,2,98,11,30.401689625
201801110758,0,1,4,24,170,24,2,2,0,24,28.682796385
201801110818,0,1,1,72,1747,72,1,2,0,1,31.388232717
201801110992,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801111092,0,1,2,25,2091,25,1,2,98,8,64.715355565
201801111165,0,1,2,67,1919,67,1,2,98,8,29.355432268
201801111246,0,1,1,72,1747,72,1,2,0,1,31.388232717
201801111322,0,1,4,60,234,60,1,2,0,21,37.526764813
201801111359,0,1,4,60,232,60,1,2,0,21,37.526764813
201801111386,0,1,4,60,232,60,1,2,9,21,37.526764813
201801111463,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801111545,0,1,3,51,1078,51,1,2,0,10,29.856290986
201801112579,0,1,3,28,440,28,1,2,98,11,30.401689625
201801112899,0,1,3,78,453,78,1,2,98,10,29.862378551
201801113229,0,1,4,56,206,206,1,2,0,20,34.194551568
201801113301,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801113553,0,1,3,62,542,62,2,2,0,18,28.1491474
201801113558,0,1,4,10,322,10,1,2,0,21,37.181173575
201801113570,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801113699,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801113781,0,1,4,10,322,10,1,2,0,21,37.181173575
201801113941,0,1,1,13,1191,13,1,2,0,3,32.071875573
201801113981,0,1,1,80,1800,80,1,2,0,2,29.897996286
201801114092,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801114491,0,1,3,40,3076,40,1,2,9,15,30.104847399
201801114544,0,1,4,20,3010,20,2,2,98,25,128.04060567
201801114544,0,2,4,20,3010,20,2,2,98,25,128.04060567
201801114554,0,1,3,12,460,12,1,2,98,12,30.533348976
201801114635,0,1,3,59,505,59,1,2,98,10,30.337788331
201801114878,0,1,3,78,4045,78,1,2,98,10,29.862378551
201801115050,0,1,3,12,455,12,1,2,98,12,30.533348976
201801115333,0,1,3,59,479,59,1,2,98,10,30.337788331
201801115445,0,1,3,28,432,28,1,10,98,11,239.87369077
201801115655,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801115770,0,1,3,83,2807,83,1,2,0,13,30.224298691
201801116028,0,1,3,48,87,48,1,2,0,12,30.018111049
201801116166,0,1,3,70,46,70,2,2,0,16,30.234815932
201801116468,0,1,4,56,206,206,1,2,0,20,34.194551568
201801116613,0,1,3,78,469,78,1,2,98,10,29.86237855
201801117721,0,1,4,49,260,49,1,2,99,21,37.402434262
201801117783,0,1,4,49,260,49,1,2,0,21,37.402434262
201801117789,0,1,4,49,260,49,1,2,0,21,37.402434262
201801118107,0,1,3,59,505,59,1,2,98,10,30.337788331
201801118405,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801118716,0,1,4,24,170,24,2,2,0,24,28.682796385
201801118736,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801118764,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801119234,0,1,3,62,618,62,2,2,0,18,37.81528098
201801119515,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801119545,0,1,4,56,209,209,1,2,0,20,34.194551568
201801120003,0,1,1,80,1800,80,1,2,98,2,31.688442341
201801120083,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801120115,0,1,1,72,1723,72,1,2,99,1,31.388232717
201801120115,0,2,1,72,1723,72,1,2,99,1,31.388232717
201801120175,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801120436,0,1,2,29,966,29,1,2,98,7,29.900148782
201801120526,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801120593,0,1,3,33,1477,33,1,2,0,11,38.812198497
201801121004,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801121004,0,2,2,67,1919,67,1,2,0,8,29.355432268
201801121174,0,1,4,56,205,205,1,2,0,20,34.194551568
201801121221,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801121254,0,1,4,56,205,205,1,2,0,20,34.194551568
201801121356,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801121441,0,1,4,37,3200,37,2,2,9,24,28.498405238
201801121469,0,1,3,35,2799,35,1,2,0,13,29.692967964
201801121976,0,1,3,12,457,12,1,2,98,12,31.939756106
201801122093,0,1,3,12,459,12,1,2,98,12,30.533348976
201801122583,0,1,4,20,3004,20,2,2,98,25,34.146745636
201801122723,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801123744,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801123948,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801124039,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801124157,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801124442,0,1,4,60,256,60,1,2,0,21,37.526764813
201801124591,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801124591,0,2,3,51,1098,51,1,2,0,10,29.856290986
201801124649,0,1,3,12,456,12,1,2,98,12,31.939756106
201801124653,0,1,3,75,1230,75,2,2,98,19,29.133297861
201801124874,0,1,3,78,464,78,1,2,98,10,29.86237855
201801125022,0,1,3,40,3069,40,1,2,96,15,30.104847399
201801125056,0,1,3,12,455,12,1,2,98,12,30.533348976
201801125440,0,1,3,59,504,59,1,2,98,10,30.337788332
201801125542,0,1,3,28,437,28,1,2,98,11,30.401689624
201801125681,0,1,3,28,448,28,1,2,98,11,30.401689624
201801125874,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801125885,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801126011,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801126252,0,1,1,80,1811,80,1,2,0,2,35.665317008
201801126569,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801126770,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801126807,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801126926,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801127040,0,1,3,17,1050,17,1,2,0,15,30.026404117
201801127040,0,2,3,17,1050,17,1,2,0,15,30.026404117
201801127040,0,3,3,17,1050,17,1,2,0,15,30.026404117
201801127067,0,1,3,38,578,38,1,2,0,14,29.465141091
201801127102,0,1,1,31,1710,31,1,2,98,2,31.121813653
201801127108,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801127379,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801127744,0,1,1,34,1693,34,1,2,98,1,31.699880813
201801127758,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801127758,0,2,4,37,3200,37,2,2,0,24,28.498405238
201801127895,0,1,4,56,206,206,1,2,99,20,34.194551568
201801128581,0,1,4,41,159,41,1,2,0,22,32.443859191
201801128618,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801128708,0,1,1,66,1764,66,1,2,98,1,31.210065827
201801128742,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801128781,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801128865,0,1,4,49,262,49,1,2,0,21,37.402434262
201801129412,0,1,3,52,606,52,2,2,0,18,69.82928043
201801129435,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801129527,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801129575,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801129590,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801129668,0,1,4,49,260,49,1,2,99,21,37.402434262
201801129730,0,1,4,46,336,46,1,2,98,22,32.839231129
201801130040,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801130049,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801130276,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801130316,0,1,3,83,2775,83,1,2,99,13,31.616470549
201801131162,0,1,3,28,432,28,1,2,98,11,30.401689625
201801132659,0,1,3,48,87,48,1,2,0,12,30.018111049
201801132746,0,1,3,70,138,70,2,2,0,16,30.234815932
201801133127,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801133154,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801133256,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801133378,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801133540,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801133751,0,1,4,41,162,41,1,2,0,22,32.443859191
201801134048,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801134812,0,1,1,50,1646,50,2,2,0,4,30.51111575
201801134936,0,1,4,49,261,49,1,2,0,21,37.402434262
201801135208,0,1,2,47,2034,47,2,2,0,9,37.16770997
201801135215,0,1,2,47,2034,47,2,2,0,9,37.16770997
201801135265,0,1,2,47,2034,47,2,2,10,9,37.16770997
201801135273,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801135338,0,1,3,30,3296,30,1,2,0,14,31.164931493
201801135445,0,1,3,33,1459,33,1,2,0,11,29.911863377
201801135449,0,1,4,46,336,46,1,2,98,22,32.839231129
201801135454,0,1,3,33,1459,33,1,2,0,11,29.911863377
201801135514,0,1,3,17,1053,17,1,2,9,15,30.026404117
201801135518,0,1,4,46,336,46,1,2,98,22,32.839231129
201801135627,0,1,4,44,386,44,2,2,98,25,29.541886341
201801135683,0,1,4,46,336,46,1,2,98,22,32.839231129
201801135704,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801135808,0,1,4,46,337,46,1,2,98,22,32.839231129
201801135963,0,1,3,33,1459,33,1,2,0,11,29.911863377
201801136122,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801136202,0,1,4,10,314,10,1,2,0,21,37.181173575
201801136524,0,1,4,46,337,46,1,2,98,22,32.839231129
201801136640,0,1,2,67,1933,67,1,2,0,8,32.305074218
201801136661,0,1,2,67,1933,67,1,2,0,8,31.288287333
201801138125,0,1,3,12,457,12,1,2,98,12,30.533348976
201801138439,0,1,3,59,505,59,1,2,98,10,30.337788331
201801138619,0,1,3,28,441,28,1,2,98,11,30.401689625
201801138671,0,1,3,28,448,28,1,2,98,11,30.401689624
201801138899,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801139137,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801139308,0,1,1,15,2513,15,2,2,0,5,29.937745159
201801139338,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801139341,0,1,1,15,2514,15,2,2,0,5,29.93774516
201801139769,0,1,1,22,1260,22,2,2,0,5,55.535886855
201801139936,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801140307,0,1,3,40,3076,40,1,2,0,15,30.104847399
201801140321,0,1,3,40,3106,40,1,2,99,15,30.104847399
201801141626,0,1,3,17,1053,17,1,2,98,15,30.026404117
201801141789,0,1,4,41,159,41,1,2,0,22,32.443859191
201801143629,0,1,3,53,2682,53,1,2,98,15,29.926539885
201801143970,0,1,3,53,2687,53,1,2,98,15,52.748099049
201801144129,0,1,3,53,2670,53,1,2,0,15,29.926539885
201801144351,0,1,3,53,2702,53,1,2,0,15,29.926539885
201801144926,0,1,3,53,2679,53,1,2,0,15,29.926539885
201801145710,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801146185,0,1,3,53,2670,53,1,2,98,15,31.304996573
201801146897,0,1,3,53,2666,53,1,2,98,15,29.926539884
201801147466,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801148204,0,1,3,53,2666,53,1,2,98,15,29.926539884
201801148506,0,1,3,53,2670,53,1,2,0,15,29.926539885
201801149224,0,1,3,53,2670,53,1,2,0,15,29.926539885
201801149331,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801149510,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801150087,0,1,3,53,2702,53,1,2,9,15,29.926539885
201801150605,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801150821,0,1,3,53,2702,53,1,2,98,15,29.926539885
201801150821,0,2,3,53,2702,53,1,2,98,15,29.926539885
201801150885,0,1,3,53,2666,53,1,2,98,15,29.926539884
201801151127,0,1,3,53,2679,53,1,2,98,15,29.926539885
201801151211,0,1,3,53,2670,53,1,2,98,15,29.926539885
201801151224,0,1,3,53,2702,53,1,2,98,15,29.926539885
201801151467,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801151896,0,1,3,75,1219,75,2,2,99,19,39.137378794
201801153288,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801153320,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801153546,0,1,4,44,388,44,2,2,98,25,29.541886341
201801153836,0,1,4,44,388,44,2,2,98,25,29.541886341
201801153857,0,1,4,24,170,24,2,2,0,24,28.682796385
201801154037,0,1,4,46,362,46,1,2,9,22,32.83923113
201801154096,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801154106,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801154154,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801154362,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801154739,0,1,4,60,245,60,1,2,0,21,37.526764812
201801154743,0,1,4,60,245,60,1,9,0,21,204.58079809
201801154745,0,1,4,60,245,60,1,2,0,21,37.526764812
201801155787,0,1,3,78,454,78,1,2,98,10,29.862378551
201801156268,0,1,3,59,506,59,1,2,98,10,30.337788331
201801157869,0,1,3,28,448,28,1,2,98,11,30.401689624
201801157937,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801157974,0,1,3,83,2810,83,1,2,0,13,30.224298691
